"id","geom","LENGTH","NOM"
1060,"01050000204F6600000100000001020000000B000000CB399078B4F729C1AF6824AEE1474E41ADC9F8F416F729C12E9111A1E0474E41F60FE59F88F629C1C0642F28DF474E41626C6746E2F529C1906E331FED474E411D2A60CCB8F529C10D3CD020F2474E41DC6F1E9E5EF429C1D11C639504484E41D842D96B4CF329C11447DAC413484E4121AD1C9864F229C1CCECE98020484E41CD7E3F5339F229C134BECD741F484E416C2DA9858CF029C178A6FF14F6474E415970E35D77EE29C14F7A0E29C1474E41","1029.697","RUE DES PALMIERS"
1061,"01050000204F6600000100000001020000000D00000052FE3D82C9EE29C128590C9390474E41AA4636A0C4F029C10362DC5AC4474E414A99F78A5FF129C10368F7C9D3474E41D7F281BB92F129C190DC9BEFD8474E416681B2C4AEF129C1401DCCAFDA474E41150F7ADFD9F129C1EF547ED0D9474E4168046E0501F229C1398DBF61D7474E410D89A4912CF329C109D28A61C8474E413ECBC48CE5F529C1017F121BA4474E410C6D8A077AF629C1F05018F69B474E41F847CEF7BCF629C15F3AFF6A98474E4162777AE9FAF629C18A62E93395474E410959734F9EF729C1C51F607591474E41","978.467","RUE ABOU DABY"
1062,"01050000204F6600000100000001020000000400000008EFF5701BEE29C180BAAFF0A3484E419A453FA7BAEE29C120D08A123B484E411B41C0468BEF29C103B07903B8474E41D91E30F1E7EF29C154A947207E474E41","524.203","RUE BIR HAKEM"
1063,"01050000204F6600000100000001020000000A0000006C4BC87F59E829C154A4A8DBBE494E413F73A301B1E729C16A2651515D494E41873997DA0FE729C195BDDDE108494E4172389EB6F6E629C14B7142ACF8484E41C116DE65C8E629C16707EA0AD9484E418475E8679CE629C1E4306C66B9484E41D26E07CD68E629C197CEDC3E8A484E411D10C93940E629C150478F6E59484E416C553770E2E529C15BE8B388B8474E413518D0F5B4E529C10F6FD00D6B474E41","1036.319","PISTE DE TADDERT"
1064,"01050000204F6600000100000001020000001700000026D920B893182AC13CA63AFCFA404E419722949CD8172AC101E52A4420414E414193DCF9B4162AC1897937735A414E41B6C6F079C6152AC1E0C1935D8A414E41B230626F8E152AC1B6693AA096414E414B51276EF5142AC134AB2A92B2414E41DD77DED912142AC17E8F7ADADA414E41ED4B4208A4132AC1E51524FBEE414E4187F408E31F132AC1575D7F3805424E4194C915283A122AC1C9CEE2892D424E410C0466FF79112AC1C4EF18404F424E41403E235B7B102AC11B2F427C7C424E41EC80091143102AC12F5621F185424E41ED9787C9F00E2AC1B46C5AFAC1424E41EE2313A68F0D2AC1A71D657700434E411E303DE1E60C2AC1A23AB9131E434E41EF9D5081E70B2AC194FFAAB54B434E410D2A32C1F30A2AC141376CDE76434E41877975E03C0A2AC1A1A652F296434E41437F5BD38A092AC19B7DA464B7434E4182602A1093082AC16D426332E2434E41AC871FB371062AC12B78E06842444E414882C26B70042AC19B1B1FAA9D444E41","2648.557","BOULEVARD ABOU RAKRAK"
1065,"01050000204F660000010000000102000000110000005E821E00CEF429C170E3DC85B4444E41D02550D694F329C1733D2EAD41454E417BEFC8A3C6F229C1CD2E06A49F454E4179C7A32C30F229C1CA748DCBE3454E41E7690D3B11F229C1CCF934BCEC454E41D7DBF5100BF229C1C2A8CF28EF454E41953392CDF6F129C17BB18742F3454E41C8C0484ADFF129C1F0EB432CF6454E41F61E0158ABF029C19ED6560BF5454E41C79F5B110FF029C10EAFEE48F4454E4127F0EFFBAAEF29C152CE1539F3454E4159AF159B60EF29C16C6B639EF5454E4160366F460BEF29C110316EACF9454E413804FB25A8EE29C15D870CF602464E419AC359E567EE29C19A4FB0790C464E413E28812171ED29C17D2D2BB527464E41A64F69016AED29C17B3B668928464E41","1115.783","BOULEVARD DE LA GRANDE CEINTURE"
1066,"01050000204F66000001000000010200000013000000B16917290FED29C1D3FB24CA35464E419AA34F6E70EC29C1C6EF64C647464E414C64EB68D3EB29C1463DEC595B464E41B1F359DC58EB29C17E2CC48B69464E412BF70F0F30EB29C16CF90E8C6E464E41DE5D6BDD93EA29C1E4351E5D79464E419DD051C60AEA29C115B3100F84464E417C9208035EE929C1AABD5CBC8F464E4199DC6FCEDFE829C18BA724FB97464E414322DF0889E829C1FE227BA49D464E416C6B8AF667E829C101A06800A1464E41EBD2EFFD4BE829C1627DEEEDA7464E416155A98428E829C150253613B4464E411A7B30B9E4E729C13F38338ACB464E41008EF55CB6E729C15DC28B22DA464E41C749D6818AE729C12BA0DA25E1464E41795D9AD35FE729C19E05DA94E2464E4156E62F83A2E629C1002235D1DC464E41B93CA0496DE629C16DFDADE5DB464E41","791.494","BOULEVARD PANORAMIQUE"
1067,"01050000204F6600000100000001020000003200000015CBD55C81ED29C1B163A6B984474E41E7FEEB1191ED29C186BB48975D474E41E3B7BDED83ED29C1D9C6B59FFB464E41FC26A43E72ED29C17BA33ABBC0464E41C63529874CED29C11400820939464E4116EE515144ED29C1EC8A3D202D464E41654240A0FBEC29C17FCF28A8D2454E41A3AF3C7EBEEC29C1124062827E454E412CF7CE4A45EC29C109CABBFAD8444E41BC72748632EC29C1D18D28FCBF444E41D71A095D29EC29C1DA3C51B0B1444E41E29B9F5E25EC29C1B35450C0A7444E41280BA74824EC29C1486538FE9A444E416D23138426EC29C1E1B1403B90444E4196EC637330EC29C1B4B89B9F82444E41A5E364FB38EC29C1F435C20477444E413E291E3858EC29C1ED15C3265E444E41E08E141E70EC29C1A97F79494D444E41F5E64D5A80EC29C10CD6CADA3E444E410262EB408AEC29C1658608DA30444E413277328692EC29C167D8E28018444E414BA538288EEC29C109508F2E0A444E4161F23D2C6FEC29C1A9AC85A8ED434E41B937538F01EC29C1B2D58A028F434E41B1D931E2DAEB29C14AA94EC06B434E41D650D1E6AAEB29C11587082E42434E41D0C338F47AEB29C155C9FB0019434E41F8CCA84366EB29C181932A9305434E41300D79C95EEB29C125614DAFF7424E411114D1995DEB29C144D3FBBDE9424E41130555405BEB29C19CCFA0D0D7424E41F03145E45FEB29C1AF437B7AC3424E41E6AD922C70EB29C13F47731BA3424E41FBF7722E9EEB29C1EFF1C39F45424E416A4510781FEC29C1479D66659E414E4155FD57889DEC29C163FF9A5CF6404E41AF85497AB1EC29C1A3E09F65D2404E41F3E0DB54C3EC29C1E44EEE09B2404E41DABE4CB6EEEC29C1DD2CC5456D404E417637519900ED29C1F1DF5B4F4D404E4194F1F73835ED29C1D1D00A8BFC3F4E41D6B81F9F64ED29C13ABD34EBC23F4E4178029DAC7BED29C17E609B50A73F4E41D54A13CAACED29C1B4F7A0B3653F4E416A7EA185BFED29C1F8444EB14F3F4E41C06892F6C9ED29C128E2F811483F4E410B86EA5FE1ED29C191CAE829433F4E41908A69FBF8ED29C11785DF6F413F4E4193CF29591AEE29C1B71AF8AB413F4E4167E5D8CC99EE29C149A58D8D483F4E41","3651.651","ROUTE DE LA MECQUE"
1085,"01050000204F6600000100000001020000000A000000E347A06FDCC629C1D80BB9ABEC464E41DE3A9324FDC829C10AD8FB9B81464E41A8D0FC3FA6CC29C1C3AAFE7B3B464E41EE13612459CD29C1179D2BAE2D464E4174ECB30B78CD29C1098586242C464E41D59F108FC1CD29C1D95B414531464E416266CADA7DD029C1C909B37677464E415A143EA347D129C153B2930C8B464E413B2465B480D129C1808DEECA8F464E41EB1C3FF46DD329C1A9FACFA8A3464E41","1457.132","AVENUE EL KHALIL"
1068,"01050000204F66000001000000010200000039000000DC9AB4120CEF29C15AE411DA5B3F4E41F25C2778A1EE29C1ABE86CF00D3F4E4141B0D15281EE29C106347535F63E4E41E084F4CA6AEE29C1EEFCA5A1DF3E4E410AB5CDE95CEE29C1ADDD3F5DD13E4E415D4C0DCE4DEE29C1DD236F8DB53E4E41A9DEC8FC45EE29C1B1EA42ADA33E4E412468E1D438EE29C10968446E8B3E4E41F21B490A25EE29C1A46EFA0E703E4E41B7DA13041CEE29C13D1B825D633E4E414A27EFC60FEE29C153C849E1553E4E4104097FF5F9ED29C11BE4E4A7473E4E41893BFABAE2ED29C1564387393C3E4E41ED588647C5ED29C195C4E7A2313E4E41771E4140ABED29C17A22A866293E4E417D2018B196ED29C15356B427213E4E41DA4C6A6A81ED29C12A061A4A193E4E41299F14E368ED29C1DACC9C10113E4E41B990DA1D55ED29C1823D9566083E4E41808A181043ED29C134135F89003E4E41B2F0E4A53AED29C1A70BFBFDFA3D4E4185B89A8630ED29C1DB0839E0F33D4E4179ECBDE827ED29C1D5D909F6EB3D4E41A9522C7022ED29C1A2DE8707E43D4E41878185D01FED29C1B24F82B2D73D4E41CC2D0A1A1FED29C1A4E27753CF3D4E418EE7CE8922ED29C1573CE25DBF3D4E41B1C766E73AED29C1EECB263F8E3D4E41D9AAF8D24CED29C18492B9E9653D4E41664CDB675FED29C1139D68CA3A3D4E415697DA176BED29C1D17558DC1C3D4E414664A78475ED29C17A1848B4013D4E41F6257FC074ED29C13B2A493BE63C4E4161BB87CC6FED29C11FF6F3B3DA3C4E4106FC0A6865ED29C16C8E7268D03C4E4173994B8C61ED29C12D38D40DC83C4E41E492769853ED29C15ADBDAC9B93C4E41D890ADDA45ED29C108481C1FAD3C4E411301852538ED29C1CBDD7FD9A03C4E41AA5A5F872FED29C12CCB9DEA983C4E4163D2B81125ED29C19297E2D48D3C4E41DBA7722B21ED29C1110685DF853C4E41EC7D9BF01CED29C1F8D7B827793C4E413756272317ED29C1332018726C3C4E41FF0E950315ED29C15B1526DE663C4E41EC762A8B15ED29C1C0AEA6BA593C4E419CDE7E601AED29C1ACB1E393483C4E41696FCEE41FED29C10C43EC923E3C4E4148BFB7862AED29C1334C770E1D3C4E415D8428DC3DED29C19010892EE93B4E411437E1C647ED29C12FF15A10C83B4E41ED08249C4CED29C1C592B3E9B63B4E41BB75F47350ED29C13D9297BBAB3B4E412147C49452ED29C1D64682C59F3B4E41523F4EE751ED29C1DAD59CD0973B4E411CB22D2340ED29C1106B2008783B4E41BAF4000518ED29C1BAAA0BEB3A3B4E41","1805.41","ROUTE VERS BOUSKOURA (CT          )"
1069,"01050000204F66000001000000010200000017000000F704FC3300EB29C1F58E58FC3C3B4E412B85256AB8EB29C12072A0E3443C4E41E8C012812BEC29C10B5740F7ED3C4E41AE76AD0F9DEC29C1CB076073973D4E41E0E4C199B1EC29C1EAC536D6B23D4E41F8655826E4EC29C1325192AAFA3D4E41462DDCD3FCEC29C1CFA3BB01183E4E41CC9B2CF014ED29C16DD5A6CD2D3E4E4193CB17D62CED29C1522286FB413E4E412C3D59ABA8ED29C10D709AF8963E4E411E10A94528EE29C10490DA8CE93E4E41AEB5FA72A0EE29C19A95A65D393F4E41FD03E40DDDEE29C13C5E367C623F4E41725387DE21EF29C1889E06B98E3F4E41C177FB089CEF29C195474A54E33F4E41D9FB9F3007F029C1C27D509F37404E410F7F048CC9F029C1926BDEE2DF404E41D11A84B38DF129C1102A81C389414E4195915B2650F229C113DB70D832424E413599F66414F329C165E0AC85DD424E4107FA5770D8F329C1170EBA9A86434E41DB8D1D089BF429C193BBF51C30444E415132D9930CF529C187E9BCB88E444E41","4113.623","ROUTE CASA  - MARRAKECH (AUTOROUTE CASA - SETTAT)"
1070,"01050000204F66000001000000010200000060000000B4C1137D34F529C18AF0B1E590444E417528D8E75DF529C121DF40BF80444E4160E1B7CD9EF529C1BCB3D9756C444E41935E2EAC93F629C167E4080129444E410A0D909566F729C11D17FE10F0434E41F567DC04AEF729C15CE53EC2DD434E41983F5FC0E8F729C101EF44EACB434E41C422A5CE21F829C10FA02EE0B8434E415816B87430F829C189F6D303B4434E415C4E5D1C4CF829C166242A7EA9434E41A5AA3D2974F829C1A7217FEE9A434E417ED4BC4394F829C1DEA70D398D434E41A7938D3EAEF829C1CF071B8681434E412D58861CC5F829C1E3EEAB3C76434E419B151DEADEF829C1A8B65D5A69434E41E9AEF63DF4F829C1851C46785E434E41B3F7069909F929C1C81C93CA54434E41D2C79FB615F929C19ECDEC5C4E434E415EAD9F0F31F929C1982F124440434E41EB0FB6513DF929C1AA30A2A03A434E417358CCE66FF929C1686B246B26434E416F46281490F929C17071A4B518434E4123E4166FA5F929C1C698F6070F434E4187360FD4C7F929C116FF281600434E41B3520BB5EFF929C10FFCC88CEF424E414AD3F9EE0CFA29C175DEFF04E5424E413B933D762BFA29C1EA65CE51D7424E41BB08BDD157FA29C160A434F4C3424E41A80870DD71FA29C17D77A20BB9424E414E856CB78EFA29C1AD685C26AA424E41BB10E5A6AEFA29C1CA9134A399424E41F0D5530AF6FA29C1797A186475424E41978ABEB95FFB29C19914733940424E41540BED1881FB29C1755A911F2E424E4127F66996A0FB29C14E10E36F18424E41A6A6DCD4BFFB29C1EB70C2C100424E4147F03406DDFB29C1B7571A84E3414E417FE5E138FAFB29C1AF1A4377C5414E4166ED043D18FC29C172C18838A8414E41122FE58532FC29C19C9132C88D414E413BF36D6A60FC29C145B9F8AD67414E4119644B2B6FFC29C18D9802765A414E41B213CA2790FC29C1446E6EC444414E41C4B820D5ACFC29C1041DCEE033414E415E3753C1BBFC29C1D0579AA228414E414B69737BD2FC29C1690BD0C41B414E41B4B4C3920EFD29C11F1092F2FD404E415500F69B48FD29C1CE52C420E4404E411E68CFB682FD29C193CE161ECB404E41BEC4F939B5FD29C17B684F54B5404E41E798EBE8D9FD29C121920A30A5404E418AC7701000FE29C150852ADA93404E41A715762806FE29C1C2C55DA390404E41647623FD1FFE29C1F206862684404E414DD6449C2DFE29C170D989187C404E41ECEDA09E39FE29C1E138CD7674404E41FCE2395743FE29C140866E3D6D404E4143D82AF94EFE29C1E8037E3961404E412ECA61715EFE29C1160EA50B4A404E4155160CC3A4FE29C176ACF700F43F4E41E6D5E09EC8FE29C1E951FCF8C73F4E41547E826B02FF29C1C9E5135F7C3F4E410C0AD8500FFF29C1F74631C16C3F4E41F3B4BEE227FF29C1C93516BF503F4E4199D9984430FF29C1DBA16C8B433F4E41E62BEEC038FF29C18DCAFF8B373F4E413F52DC923EFF29C13EE65227313F4E416A379DC448FF29C16D6F46BA263F4E418D99AB5056FF29C1333B52B11E3F4E414AE37ECC8BFF29C199435155FD3E4E41F489E2D2E0FF29C18B808473D13E4E415FA0F3C58A002AC1200984B1773E4E41098BD6B921012AC107EFF3FE273E4E4134F4D98E8E012AC1BA7291A7E93D4E41817762D4BE012AC12B36F21ACD3D4E41B8F37898E0012AC18CF4D203B73D4E41DD1022EAF0012AC1048558C5A93D4E41237A433944022AC10E5CA732693D4E41404921AA67022AC187274DB94A3D4E414EC417007E022AC142A048443A3D4E4144F934BA9B022AC136E18B68233D4E411C139BF3D1022AC13086A17CF83C4E417BD7D7B5EF022AC1E29A4301E23C4E41575528DF06032AC1F8738500C83C4E412C1B0F1F17032AC1AFD9E9F7B93C4E4100F5A2CB29032AC170A6048CA33C4E414739E13F3E032AC11D1D58868F3C4E41036F191A51032AC1B6B1934E7A3C4E413EE4E79A81032AC15927FBAB443C4E419688CDB6CC032AC1728484D2EF3B4E41A7C2DC19E5032AC184B62BCED13B4E413BF9320742042AC1CA2D305B653B4E41F2D5D4C77D042AC1D8911714283B4E419F15D57388042AC1466F50AE193B4E415D049C2B8D042AC13570BFA7193B4E41D2B9CFCF86042AC1487843E6183B4E41","4408.615","CT1029"
1071,"01050000204F660000010000000102000000100000009466E9D960EC29C1B2CC2A8BCD3D4E41335A5AE16BEB29C1D2472A56EA3D4E4183CD84F9EFEA29C15A19198CFA3D4E416BD647C389EA29C1499F3D0D053E4E41A5CA2CF9DAE929C1003F9E54143E4E41CF5D7E3629E929C19D6989CF243E4E4171189B25D4E829C111869AA52B3E4E4103B90C116FE829C1258B15F8303E4E41767325D706E829C1A030DA4E363E4E414229BB233BE729C16396F75A413E4E417F2D2736C3E629C1861388FB473E4E41F2AFF11571E629C15CD8B6644C3E4E416E2C65CC26E629C100C098934F3E4E41A22751ACFDE529C14E48209B503E4E41ABB4EC01E9E529C174EE42E84F3E4E4151594776C0E529C11ADC44F04E3E4E41","745.673","ROUTE VERS MEDIOUNA"
1072,"01050000204F6600000100000001020000006D000000DD893F2673E629C1754DAA12DC464E41A56BB5D026E629C115F7DC03DA464E41829AF3C2DBE529C17046A4CBD9464E41B8F6B2E599E529C1EDB2A066DF464E41A06F0CFC5CE529C1A12A2CD3E6464E4112F9AAB51AE529C1B3AB479EF6464E41EA266268D3E429C1193BEA9704474E415D18BB708FE429C16BBB81760F474E4195B0BFDB80E429C1FB8FC4C310474E418951A8B164E429C18E6480C712474E4116AF76C549E429C189B2988613474E41490BF0722DE429C13AF45DAD13474E4149390F2D11E429C1F4CEF28613474E41B02DB5D9F4E329C1DE978AC112474E41D8D318D4CFE329C1555B091711474E4172022220B2E329C1D37B361A0F474E41E445EC1D93E329C165BB3CDC0B474E416EE308B37CE329C1137B624508474E418BDB683B5CE329C12069C0F701474E41BC62D35C35E329C18AB79588F9464E4178BF1DEA06E329C130D26F5AEE464E41C38B859EE7E229C1E14142B9E7464E412F3A1F1FD6E229C115988DCEE3464E41C9156BA7BAE229C14E3F7D00DF464E413DC7C3039EE229C1931DF785DA464E4168D912027FE229C10C88CA4CD7464E41707674396BE229C15A4CAC7BD6464E415B827FA35AE229C136D66A40D6464E418A5586FB46E229C110F82D0ED6464E41D33E0C222DE229C1553C8731D6464E41986FDDC30FE229C1B971DC45D7464E41A9CAC819E0E129C13E416FEFDA464E41069A2270D8E029C1485625A3F1464E4188D8901E25E029C165FE3D6E01474E418541B0C6F9DF29C10BB217AC05474E410AE9D3ABD7DF29C17F51433E09474E41A1C7DC32B3DF29C194BAC7110E474E4166DDB06C92DF29C189E72E3213474E414C7E0A3374DF29C11A1E763619474E41D3EAC48A4DDF29C1DCEA5D7521474E4152C10F392EDF29C1D10441B928474E4185D977530CDF29C15DB18AC22E474E41697131AFE6DE29C1C491C2D534474E4187FDC9F9B5DE29C1CCE205593A474E412D06B64E75DE29C1911410F23F474E41A0B5924838DE29C1E7EA2D3445474E41974303048CDD29C15EADF48C51474E41262ED1974ADD29C1B8E6F93556474E41E248E6F6F9DC29C1C923B9E45B474E419D4F1009BEDC29C1C9DEFCEB5F474E41A0062B788EDC29C1B1FD62E263474E418A8F21B263DC29C178D110E666474E41BFDEC02D0BDC29C1CE33CB0C67474E41FA29947EB8DB29C1573DD47A63474E417E395DF160DB29C13FA4A8DB60474E41B328363318DB29C1211C5AD65D474E415C5AFD30EDDA29C1830CF2105E474E41E6DCE018BEDA29C14463946761474E4172AE2562A3DA29C132CF72A264474E4151565D7A87DA29C1B7A91EBC69474E419A80624A80DA29C14133459E6B474E410C5E4C9069DA29C1F0226E7573474E4187114A7750DA29C124ACC2A17B474E4106655B7638DA29C10AD17A8E82474E414FA7EBE011DA29C154A989B48B474E4114A055F4EFD929C14F83A47091474E413ED2A4D2D2D929C1FBC7093A96474E41F2458A0FB8D929C1C137E7C699474E41768C9D129CD929C1D5A27E039D474E4166A3C7957DD929C12AD58BF19F474E4196FD0AEEEFD829C16CD9D2E6AA474E415D1082EB8CD829C1CE95C634B2474E41DF29AB0D5CD829C1D2A2B1DFB5474E410E3EEC4562D729C124247268C9474E41C629416BFCD529C1A135F840E5474E415905B55B6FD529C121C74B30F0474E410EBC2C0E47D529C1123F6B30F3474E41E57B5B1531D529C1D5C5B2C5F5474E413310C47B10D529C1D1BDF91EFC474E413395165A91D429C1C011534614484E410FCD17B253D429C10C17FD5420484E41777A8F812AD429C1B3593AF327484E41CA43C49408D429C122410CB42D484E41660200F2E8D329C12F8D9E4231484E415FF9B821C9D329C16F6B1E9833484E41C7EFC3A1B0D329C13FFB8EA534484E417D3D22A895D329C1EEE02ACA34484E41EA06AE7284D329C18ED5A42E35484E41853080706FD329C17F89D71134484E41CF3EEB6D5AD329C10A8738F032484E41DDFF6E8F2ED329C193093D1530484E41B00F2191FFD229C1EFA96C9F2C484E415FCA2BDDE1D229C176F138A22A484E419DE7BD82C5D229C18E0B8E8A29484E41926A8C3CA9D229C16A2DC96329484E41D8A7A9628FD229C182BFD98629484E41A21399F645D229C154BA2E9B2D484E4170A4580C19D229C15ACCFBB733484E414B53983FD0D129C113F098363F484E41F3744263A3D129C1C1C091DE46484E416234439D5AD129C12E6D13AF52484E4159D61516C5D029C157E5108C67484E415E5533CD9ACF29C1D800FE9191484E4177A307D5FCCE29C184426AB8A7484E4107C077C752CE29C1F73D9966C0484E41CE8C6F2A10CD29C11E0598A3ED484E410019ED7FCECC29C128DEBEA5F6484E4158B22C88A1CC29C14B569E0FFD484E416B412AF5A0CC29C15B2C855DFD484E41","3058.971","BOULEVARD PANORAMIQUE"
1073,"01050000204F66000001000000010200000013000000111426511FCC29C1F9A10E2605494E4170CD54C3F8CB29C12A173F6B00494E411EA38B0FCCCB29C1ECFCB9C7FA484E4159984001A8CB29C1C87CA856F6484E41D3285C547BCB29C1A9340A05F1484E41DED21CCD4FCB29C10818CC12EB484E41095772FD36CB29C186A4EA6AE8484E4116ABF09801CB29C168B4F0D7E2484E41C6BE959AD2CA29C1B0C4D361DF484E4128389E519CCA29C13D9CA094DC484E419FC9BE645DCA29C12DAB2872DA484E41BFF4831416CA29C124426533DA484E41A74ADD7097C929C1BB4730F2D9484E41E5C1BBD36EC929C1D2010429DA484E41F20D4E63ECC629C1E5472284D9484E41EF433F61A1C429C10A698F23DA484E41DA5E89A942C429C14E1EE4B6D9484E41EB4B0325AAC129C11A81487FD9484E41F4B66573F8C029C10301D034D9484E41","1204.87","AVENUE AL WAHDA AL IFRIQUIA"
1074,"01050000204F660000010000000102000000040000009138BC49A0C029C1604701AEDD484E4178AB582D0EBF29C10A2450D026494E4178AD78EB92BC29C1ACC4598E9A494E413414151991BC29C1BB25DE2F9B494E41","535.5","AVENUE ABI HARAIRA"
1075,"01050000204F66000001000000010200000005000000B96B8526BBC029C1976124DBCC484E41259E5C1D2CC029C14E35C8469B484E416BD3DECDAEBF29C173C7F06170484E413B7C22B63CBE29C1D0E5E22CF2474E410FB740B818BE29C1AB352655E6474E41","474.898","AVENUE LA GOUIRA"
1076,"01050000204F66000001000000010200000004000000D41ED77031BD29C11E70C01702484E4122759071A6BB29C1A352519678474E4172B9B0644EBA29C1B1B94303FD464E411A8243CC8AB929C14FD8CFE1B8464E41","671.268","AVENUE AL HRAWIYINE"
1077,"01050000204F6600000100000001020000000600000084E80C82CAC029C17B5EF28C62474E41B05FD5ED92BD29C129AE6EB2F7474E414FE23C511BBB29C13BD45CCA6A484E41B0F69563F4B929C12DC41CD4A0484E41F23DC62821B629C1C65190D053494E41C54790F65DB429C17A7D4FD6A5494E41","1638.107","AVENUE DU NIL"
1078,"01050000204F66000001000000010200000009000000D134194663B929C14BFAE1548B484E4129BFC80CE6B829C1A81EA2834C484E41EA3C1157C1B629C1640BE4048B474E41BAF163205AB529C16CB4AAAF10474E414C4F539039B429C1EB0C4AADB3464E417A1290D007B329C180B5AB3557464E4192DCBA6945B129C19FEBDC5ECD454E41BD2C6E01A7B029C130E58ECF9D454E4137B6979966B029C18AB6619689454E41","1600.637","AVENUE EL JOULANE"
1079,"01050000204F660000010000000102000000040000005CEFC162C5B829C1182DF669F9434E413964097F57B329C1022A3493F3444E41F12E008964B029C1F578A3757B454E413F7A700161B029C1EEDF94497C454E41","1102.407","AVENUE BOUCHAIB LAHRIZI"
1080,"01050000204F660000010000000102000000080000005BF37500ECA329C197BC775A4D484E41A66B014C08A829C19F26338D98484E4153D0315D9BAA29C1B04670D8C5484E411FDE1D5CBBAA29C144D8AA0FC6484E417E2E0EFCD5AA29C1F75BE53BC9484E4176D96DE81EAB29C146EDAE5FCE484E4156270A5B6DAB29C16081F147D4484E41ECE217CFE2AC29C119047FC6ED484E41","936.683","AVENUE COMMANDANT SAHRAOUI"
1081,"01050000204F660000010000000102000000030000003BB31B2756A329C10D96C8B754484E413225C0D6F1A629C166EDE23B9E494E41E66BA89139A729C1141AC4B7B6494E41","719.436","AVENUE COMMANDANT ALLAM"
1082,"01050000204F6600000100000001020000000B0000005AC8EA86E1A829C19323A507B5494E4127A2AF7B44AB29C10FDB684E46494E4114D269B82AAF29C1E2CAEBA994484E41AC8FB41C92AF29C101AA60D880484E4145ABEC5338B329C1F73E7722D8474E414F247473E5B329C1E5C041CEB8474E413CC2760CF2B629C15AFDD73327474E417A60547F26B829C1569293D6EF464E415941043920BC29C11A52BE7B38464E412BA400BC5FC029C16A7F0B1E77454E4169E413C319C129C1DD3F54AA55454E41","3183.969","AVENUE DRISS EL HARTI"
1083,"01050000204F660000010000000102000000100000004B749D7370C229C198B0F25697454E4111F3E004A5C329C1442A99FB61454E4184DAF39404C429C15C68D4BD51454E41B5C94E4640C429C163508F4C47454E417E6E813256C429C1FEED472244454E41AB8744629CC429C1963933313E454E41A5184091BAC429C11C644D043D454E41588FB8D9C4C729C148A5E03F0A454E41558A774912C929C119C3AC3BF5444E41843341C52BCD29C11C396CD4B2444E41949DBC6BDBCD29C1628DE2BCA6444E41F4C71EDC4DCE29C19565FB869E444E41024C0D087ACE29C1E260743E9B444E41D0FA77EBA9CE29C1607FF7E894444E41121469F9F7D029C1D00FAF6251444E415BDBD2E7F8D029C142974CDF50444E41","1657.557","AVENUE AL QODS"
1084,"01050000204F66000001000000010200000002000000EC8AA90CEED329C1369753A768474E413174C35E4AD229C1289F075015484E41","335.826","AVENUE DE FES"
1086,"01050000204F6600000100000001020000001B00000052B1EF13AEBD29C10584F12CF3434E4159D2214205C129C1E7E6023C27454E41BE1F6A68F7C229C1098B1977D9454E415F9F1C898BC429C1FE0F4DAE6A464E41799F65CBB6C429C18068A70F7A464E41F5C907E1F2C429C1EC4FB88D8C464E41D8AA5F1329C529C15F5E2EF49A464E41C2D94DF861C529C1FE7F0257A9464E4174717A34E4C529C189AC7AABC4464E41076D2E314EC629C10CB91110DB464E41397BB0F4A1C629C1CF4B3B6EED464E41BD090469E1C629C1CB581028FD464E416786782B3DC729C1F9AEB44B17474E414FC699858FC729C132E3A6482E474E41EDC24BECF4C729C1970F973E4F474E413482DD362CC829C193A89FEF5F474E41424A855845CA29C1B1FFCA730C484E41B0E4CC8ECBCA29C1FEBD48E636484E410930C5A136CB29C1AB8B99255A484E41BB87A313ABCB29C11E29D62B7F484E4153F6A4AAE1CB29C1DA3CF82992484E4139F66287E5CB29C1A981FF6B94484E4127D201620FCC29C1E0918C67A8484E4168A6AE1C34CC29C13B5BAE89C0484E41170B09B943CC29C1FD85A264CC484E419DCC7A865FCC29C18312D4E2F1484E412A8FDD026ACC29C1C20063E401494E41","2682.904","BOULEVARD MOHAMED VI"
1087,"01050000204F66000001000000010200000004000000F5F564C7D1C629C14777CA4A8C494E4148396911CEC629C14582230518484E41D55D5E9BCEC629C1FF213EAE8F474E41FA98163CD3C629C15DC1799085474E41","861.221","AVENUE ABDELLAH ESSANHAJI"
1088,"01050000204F66000001000000010200000012000000BEFB25C98BC629C13D9CBEA483474E41749353FB4CC629C10F19244991474E4193A17EFF0BC629C1E8C590449B474E412DDC35C5D3C529C1DD39EAAF9F474E41B7C0715C85C529C1055F9865A2474E4161DBCCCC43C329C1A66947C3A1474E415B2B0383B2C229C163EA609FA1474E410E6CD99872C229C123BD58F5A1474E41A9BCEEA13BC229C10D4439F39F474E4183685BC80BC229C1D9D1290F9C474E41DCA8773DE3C129C18EDAC59998474E41DB02EEE8B6C129C19AB46DDD92474E41CC92C1A97BC129C1A6FD3A8989474E41980D46B054C129C1C37BD16582474E411B67FB542DC129C1B1C6D6AA76474E41633993D4C3BF29C14B13721FF7464E41100370FCA2BD29C1346D9A4838464E41D8D961E132BD29C1AF5E060910464E41","1340.863","AVENUE DU 6 NOVEMBRE 1975"
